_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,rate_the_story_based_on_the_example_above_boringinteresting,rate_the_story_based_on_the_example_above_inappropriateappropriate_for_ages_37,rate_the_story_based_on_the_example_above_irrelevantrelevant,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,add_13_sentences_to_add_to_the_story_,add_13_sentences_to_add_to_the_story__gold,rate_the_story_based_on_the_example_above_boringinteresting_gold,rate_the_story_based_on_the_example_above_inappropriateappropriate_for_ages_37_gold,rate_the_story_based_on_the_example_above_irrelevantrelevant_gold,story
941956039,4/27/2016 22:41:23,1970579335,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,4,3,4,elite,Vratsa,BGR,4/27/2016 20:49:52,1970475097,94.139.212.137,64,4/27/2016 20:43:49,false,1,941889587,32557092,"So they decided to buy it together-half half.Right after that, they went to Jack's home and played together.This day the two kids understand how much funnier is to play with friends rather than alone.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956039,4/27/2016 22:41:50,1970580047,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,elite,Vratsa,BGR,4/27/2016 20:49:52,1970475097,94.139.212.137,64,4/27/2016 20:43:49,false,1,941889587,32557092,"So they decided to buy it together-half half.Right after that, they went to Jack's home and played together.This day the two kids understand how much funnier is to play with friends rather than alone.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956039,4/27/2016 22:41:52,1970580139,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,4,3,3,elite,Vratsa,BGR,4/27/2016 20:49:52,1970475097,94.139.212.137,64,4/27/2016 20:43:49,false,1,941889587,32557092,"So they decided to buy it together-half half.Right after that, they went to Jack's home and played together.This day the two kids understand how much funnier is to play with friends rather than alone.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956039,4/27/2016 22:42:03,1970580434,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,4,4,4,elite,Vratsa,BGR,4/27/2016 20:49:52,1970475097,94.139.212.137,64,4/27/2016 20:43:49,false,1,941889587,32557092,"So they decided to buy it together-half half.Right after that, they went to Jack's home and played together.This day the two kids understand how much funnier is to play with friends rather than alone.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956039,4/27/2016 22:42:38,1970581439,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,2,5,3,elite,Vratsa,BGR,4/27/2016 20:49:52,1970475097,94.139.212.137,64,4/27/2016 20:43:49,false,1,941889587,32557092,"So they decided to buy it together-half half.Right after that, they went to Jack's home and played together.This day the two kids understand how much funnier is to play with friends rather than alone.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956039,4/27/2016 22:50:05,1970593798,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,5,5,5,elite,Vratsa,BGR,4/27/2016 20:49:52,1970475097,94.139.212.137,64,4/27/2016 20:43:49,false,1,941889587,32557092,"So they decided to buy it together-half half.Right after that, they went to Jack's home and played together.This day the two kids understand how much funnier is to play with friends rather than alone.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956039,4/27/2016 23:11:18,1970610580,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,4,2,4,elite,Vratsa,BGR,4/27/2016 20:49:52,1970475097,94.139.212.137,64,4/27/2016 20:43:49,false,1,941889587,32557092,"So they decided to buy it together-half half.Right after that, they went to Jack's home and played together.This day the two kids understand how much funnier is to play with friends rather than alone.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956039,4/27/2016 23:13:05,1970611587,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,3,3,3,elite,Vratsa,BGR,4/27/2016 20:49:52,1970475097,94.139.212.137,64,4/27/2016 20:43:49,false,1,941889587,32557092,"So they decided to buy it together-half half.Right after that, they went to Jack's home and played together.This day the two kids understand how much funnier is to play with friends rather than alone.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956039,4/27/2016 23:48:21,1970625572,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,2,2,2,elite,Vratsa,BGR,4/27/2016 20:49:52,1970475097,94.139.212.137,64,4/27/2016 20:43:49,false,1,941889587,32557092,"So they decided to buy it together-half half.Right after that, they went to Jack's home and played together.This day the two kids understand how much funnier is to play with friends rather than alone.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 22:39:31,1970576086,4/27/2016 22:39:06,false,neodev,1.0,31787148,MEX,14,Zapopan,189.169.6.109,2,2,2,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 22:41:23,1970579336,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,3,2,4,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 22:41:50,1970580027,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 22:41:52,1970580122,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,4,3,1,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 22:42:03,1970580424,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,4,4,4,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 22:42:38,1970581448,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,4,5,2,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 22:50:05,1970593797,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,3,5,5,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 23:11:18,1970610563,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,3,2,3,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 23:13:05,1970611580,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,2,4,4,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956040,4/27/2016 23:48:21,1970625571,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,2,2,2,clixsense,Istanbul,TUR,4/27/2016 20:50:22,1970475377,88.242.31.147,34,4/27/2016 20:45:11,false,1,941889587,36202213,They bought the game jointly so they could use the game one by one week.That situation got their friendness more strongly.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 22:39:31,1970576070,4/27/2016 22:39:06,false,neodev,1.0,31787148,MEX,14,Zapopan,189.169.6.109,3,2,2,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 22:41:23,1970579340,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,4,4,5,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 22:41:50,1970580028,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 22:41:52,1970580130,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,4,3,3,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 22:42:03,1970580425,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,4,4,4,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 22:42:38,1970581444,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,4,5,3,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 22:50:05,1970593816,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,4,5,5,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 23:11:18,1970610565,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,3,3,3,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 23:13:05,1970611591,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,2,4,4,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956041,4/27/2016 23:48:21,1970625580,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,4,4,4,clixsense,Arkhangelsk,RUS,4/27/2016 20:50:42,1970475597,62.192.252.70,06,4/27/2016 20:45:53,false,1,941889587,32332502,they threw lots and John bought the game.and they went to John's house to play the game.,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 22:39:31,1970576088,4/27/2016 22:39:06,false,neodev,1.0,31787148,MEX,14,Zapopan,189.169.6.109,2,2,2,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 22:41:23,1970579343,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,3,3,3,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 22:41:50,1970580033,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 22:41:52,1970580136,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,4,3,3,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 22:42:03,1970580441,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,4,4,4,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 22:42:38,1970581456,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,4,3,3,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 22:50:05,1970593809,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,5,5,5,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 23:11:18,1970610569,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,3,2,4,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 23:13:05,1970611586,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,3,3,2,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956042,4/27/2016 23:48:21,1970625581,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,3,3,3,clixsense,Hyderabad,IND,4/27/2016 20:53:23,1970476961,183.83.230.243,02,4/27/2016 20:44:46,false,1,941889587,34637088,"John and jack are best friends who loves video games
john and jack went to store to by video games
john and jack they both went to store to buy video game Putt-Putt",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 22:39:31,1970576078,4/27/2016 22:39:06,false,neodev,1.0,31787148,MEX,14,Zapopan,189.169.6.109,2,2,2,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 22:41:23,1970579330,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,3,3,4,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 22:41:50,1970580035,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 22:41:52,1970580128,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,4,1,5,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 22:42:03,1970580417,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,4,4,4,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 22:42:38,1970581443,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,4,5,2,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 22:50:05,1970593801,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,1,4,1,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 23:11:18,1970610566,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,3,3,4,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 23:13:05,1970611578,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,3,4,4,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956043,4/27/2016 23:48:21,1970625582,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,1,1,1,clixsense,Constantine,DZA,4/27/2016 21:15:36,1970489832,41.97.11.227,04,4/27/2016 21:15:18,false,1,941889587,28588508,There was only one game l There was only one game l There was only one game l,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956044,4/27/2016 22:39:31,1970576082,4/27/2016 22:39:06,false,neodev,1.0,31787148,MEX,14,Zapopan,189.169.6.109,2,2,2,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956044,4/27/2016 22:41:23,1970579339,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,3,3,3,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956044,4/27/2016 22:41:50,1970580045,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956044,4/27/2016 22:41:52,1970580126,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,4,3,4,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956044,4/27/2016 22:42:03,1970580427,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,5,4,4,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956044,4/27/2016 22:42:38,1970581441,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,4,5,4,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956044,4/27/2016 22:50:05,1970593805,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,3,5,5,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956044,4/27/2016 23:11:18,1970610570,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,4,2,3,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956044,4/27/2016 23:13:05,1970611584,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,3,3,3,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
